ifs,code,country,imf_region,imf_income,year,FD,FI,FM,FID,FIA,FIE,FMD,FMA,FME
742,TGO,Togo,Africa,LIC,2003,0.09,0.15,0.02,0.07,0.02,0.42,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,2002,0.08,0.15,0.02,0.06,0.02,0.41,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,2001,0.10,0.17,0.02,0.07,0.02,0.49,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,2000,0.12,0.22,0.02,0.07,0.02,0.65,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1999,0.11,0.20,0.02,0.07,0.02,0.57,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1998,0.11,0.20,0.02,0.08,0.02,0.58,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1997,0.12,0.22,0.02,0.07,0.02,0.67,0.04,0.01,0.00
742,TGO,Togo,Africa,LIC,1996,0.11,0.20,0.02,0.07,0.02,0.59,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1995,0.12,0.21,0.02,0.07,0.02,0.62,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1994,0.11,0.20,0.02,0.06,0.02,0.59,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1993,0.11,0.21,0.02,0.08,0.02,0.59,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1992,0.10,0.19,0.01,0.07,0.01,0.55,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1991,0.10,0.19,0.01,0.07,0.01,0.55,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1990,0.10,0.18,0.01,0.06,0.01,0.52,0.02,0.01,0.00
742,TGO,Togo,Africa,LIC,1989,0.10,0.18,0.01,0.06,0.01,0.51,0.02,0.01,0.00
742,TGO,Togo,Africa,LIC,1988,0.10,0.19,0.01,0.07,0.01,0.55,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1987,0.12,0.21,0.02,0.08,0.02,0.62,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1986,0.11,0.21,0.01,0.08,0.02,0.60,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1985,0.11,0.20,0.01,0.07,0.01,0.58,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1984,0.12,0.22,0.02,0.08,0.02,0.63,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1983,0.12,0.21,0.01,0.08,0.02,0.62,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1982,0.13,0.23,0.02,0.09,0.02,0.66,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1981,0.12,0.22,0.02,0.08,0.02,0.64,0.03,0.01,0.00
742,TGO,Togo,Africa,LIC,1980,0.13,0.24,0.02,0.09,0.02,0.67,0.03,0.01,0.00
578,THA,Thailand,Asia and Pacific,EM,2018,0.74,0.74,0.71,0.67,0.63,0.78,0.72,0.46,0.92
578,THA,Thailand,Asia and Pacific,EM,2017,0.71,0.74,0.66,0.67,0.63,0.77,0.76,0.46,0.74
578,THA,Thailand,Asia and Pacific,EM,2016,0.75,0.75,0.73,0.67,0.64,0.77,0.76,0.45,0.97
578,THA,Thailand,Asia and Pacific,EM,2015,0.72,0.74,0.68,0.64,0.64,0.78,0.70,0.40,0.93
578,THA,Thailand,Asia and Pacific,EM,2014,0.71,0.72,0.67,0.59,0.64,0.78,0.74,0.39,0.86
578,THA,Thailand,Asia and Pacific,EM,2013,0.70,0.69,0.68,0.55,0.60,0.80,0.65,0.39,1.00
578,THA,Thailand,Asia and Pacific,EM,2012,0.65,0.66,0.61,0.52,0.56,0.78,0.68,0.41,0.73
578,THA,Thailand,Asia and Pacific,EM,2011,0.64,0.62,0.64,0.48,0.52,0.78,0.56,0.40,0.96
578,THA,Thailand,Asia and Pacific,EM,2010,0.64,0.59,0.66,0.45,0.50,0.76,0.61,0.40,0.96
578,THA,Thailand,Asia and Pacific,EM,2009,0.59,0.57,0.59,0.44,0.45,0.74,0.49,0.42,0.86
578,THA,Thailand,Asia and Pacific,EM,2008,0.57,0.54,0.58,0.40,0.41,0.75,0.35,0.40,1.00
578,THA,Thailand,Asia and Pacific,EM,2007,0.52,0.50,0.52,0.41,0.33,0.71,0.48,0.40,0.68
578,THA,Thailand,Asia and Pacific,EM,2006,0.53,0.49,0.55,0.39,0.29,0.75,0.48,0.36,0.83
578,THA,Thailand,Asia and Pacific,EM,2005,0.54,0.47,0.59,0.38,0.23,0.78,0.51,0.38,0.87
578,THA,Thailand,Asia and Pacific,EM,2004,0.56,0.45,0.64,0.39,0.18,0.79,0.58,0.35,1.00
578,THA,Thailand,Asia and Pacific,EM,2003,0.56,0.44,0.66,0.39,0.18,0.74,0.63,0.36,1.00
578,THA,Thailand,Asia and Pacific,EM,2002,0.50,0.43,0.56,0.37,0.18,0.72,0.38,0.32,1.00
578,THA,Thailand,Asia and Pacific,EM,2001,0.50,0.43,0.55,0.35,0.17,0.80,0.36,0.32,1.00
578,THA,Thailand,Asia and Pacific,EM,2000,0.45,0.42,0.47,0.36,0.18,0.72,0.30,0.34,0.79
578,THA,Thailand,Asia and Pacific,EM,1999,0.46,0.40,0.51,0.40,0.19,0.60,0.41,0.35,0.78
578,THA,Thailand,Asia and Pacific,EM,1998,0.47,0.43,0.49,0.40,0.19,0.67,0.37,0.34,0.79
578,THA,Thailand,Asia and Pacific,EM,1997,0.48,0.45,0.48,0.42,0.21,0.71,0.27,0.28,0.92
578,THA,Thailand,Asia and Pacific,EM,1996,0.34,0.46,0.21,0.42,0.20,0.77,0.28,0.25,0.08
578,THA,Thailand,Asia and Pacific,EM,1995,0.44,0.47,0.40,0.41,0.20,0.80,0.45,0.22,0.50
578,THA,Thailand,Asia and Pacific,EM,1994,0.50,0.46,0.52,0.40,0.18,0.79,0.55,0.24,0.76
578,THA,Thailand,Asia and Pacific,EM,1993,0.51,0.43,0.56,0.35,0.17,0.79,0.62,0.23,0.81
578,THA,Thailand,Asia and Pacific,EM,1992,0.49,0.41,0.56,0.31,0.16,0.78,0.48,0.20,1.00
578,THA,Thailand,Asia and Pacific,EM,1991,0.38,0.40,0.34,0.28,0.17,0.78,0.25,0.17,0.61
578,THA,Thailand,Asia and Pacific,EM,1990,0.41,0.39,0.41,0.26,0.16,0.78,0.20,0.15,0.92
578,THA,Thailand,Asia and Pacific,EM,1989,0.35,0.35,0.34,0.23,0.13,0.72,0.22,0.15,0.66
578,THA,Thailand,Asia and Pacific,EM,1988,0.37,0.36,0.37,0.20,0.14,0.78,0.24,0.17,0.71
578,THA,Thailand,Asia and Pacific,EM,1987,0.37,0.35,0.38,0.19,0.13,0.78,0.25,0.17,0.73
578,THA,Thailand,Asia and Pacific,EM,1986,0.37,0.34,0.39,0.18,0.13,0.77,0.26,0.18,0.76
578,THA,Thailand,Asia and Pacific,EM,1985,0.41,0.36,0.45,0.19,0.14,0.80,0.30,0.20,0.88
578,THA,Thailand,Asia and Pacific,EM,1984,0.40,0.34,0.45,0.18,0.12,0.75,0.30,0.21,0.88
578,THA,Thailand,Asia and Pacific,EM,1983,0.37,0.37,0.36,0.17,0.14,0.84,0.24,0.16,0.69
578,THA,Thailand,Asia and Pacific,EM,1982,0.36,0.35,0.35,0.14,0.13,0.82,0.23,0.16,0.68
578,THA,Thailand,Asia and Pacific,EM,1981,0.37,0.33,0.39,0.13,0.12,0.79,0.26,0.18,0.76
578,THA,Thailand,Asia and Pacific,EM,1980,0.36,0.33,0.37,0.13,0.12,0.81,0.24,0.16,0.71
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2018,0.09,0.18,0.00,0.04,0.12,0.39,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2017,0.09,0.17,0.00,0.04,0.12,0.36,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2016,0.09,0.18,0.00,0.05,0.12,0.39,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2015,0.08,0.16,0.00,0.05,0.12,0.30,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2014,0.09,0.17,0.00,0.05,0.12,0.34,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2013,0.08,0.15,0.00,0.05,0.12,0.30,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2012,0.09,0.16,0.00,0.04,0.11,0.37,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2011,0.09,0.18,0.00,0.04,0.10,0.42,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2010,0.08,0.15,0.00,0.04,0.08,0.34,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2009,0.10,0.19,0.00,0.04,0.08,0.51,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2008,0.09,0.17,0.00,0.04,0.07,0.44,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2007,0.09,0.17,0.00,0.05,0.07,0.42,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2006,0.06,0.12,0.00,0.04,0.06,0.28,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2005,0.06,0.11,0.00,0.04,0.06,0.26,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2004,0.06,0.12,0.00,0.02,0.06,0.29,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2003,0.06,0.12,0.00,0.04,0.06,0.28,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2002,0.09,0.18,0.00,0.04,0.08,0.44,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2001,0.11,0.21,0.00,0.05,0.09,0.53,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,2000,0.10,0.19,0.00,0.04,0.08,0.48,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1999,0.07,0.14,0.00,0.03,0.07,0.35,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1998,0.08,0.16,0.00,0.04,0.07,0.40,0.01,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
923,TJK,Tajikistan,Middle East and Central Asia,LIC,1980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2018,0.11,0.20,0.02,0.00,0.00,0.70,0.07,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2017,0.12,0.20,0.03,0.00,0.00,0.71,0.07,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2016,0.12,0.20,0.03,0.00,0.00,0.71,0.07,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2015,0.12,0.20,0.03,0.00,0.00,0.70,0.08,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2014,0.12,0.21,0.02,0.00,0.00,0.74,0.06,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2013,0.12,0.21,0.03,0.00,0.00,0.74,0.07,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2012,0.12,0.21,0.03,0.00,0.00,0.72,0.08,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2011,0.12,0.19,0.04,0.00,0.00,0.67,0.10,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2010,0.09,0.15,0.04,0.00,0.00,0.51,0.10,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2009,0.09,0.15,0.04,0.00,0.00,0.51,0.10,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2008,0.12,0.19,0.03,0.00,0.00,0.67,0.09,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2007,0.12,0.21,0.02,0.00,0.00,0.74,0.06,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2006,0.12,0.21,0.03,0.00,0.00,0.72,0.07,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2005,0.13,0.22,0.03,0.00,0.00,0.75,0.09,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2004,0.12,0.20,0.04,0.00,0.00,0.70,0.10,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2003,0.13,0.21,0.05,0.00,0.00,0.74,0.12,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2002,0.13,0.20,0.05,0.00,0.00,0.71,0.14,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2001,0.15,0.23,0.06,0.00,0.00,0.79,0.17,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,2000,0.12,0.20,0.03,0.00,0.00,0.72,0.08,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1999,0.13,0.21,0.04,0.00,0.00,0.75,0.11,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1998,0.14,0.22,0.05,0.00,0.00,0.77,0.13,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
925,TKM,Turkmenistan,Middle East and Central Asia,EM,1980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2018,0.13,0.25,0.00,0.02,0.13,0.68,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2017,0.13,0.25,0.00,0.02,0.12,0.68,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2016,0.12,0.23,0.00,0.01,0.09,0.67,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2015,0.12,0.23,0.00,0.01,0.09,0.68,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2014,0.13,0.25,0.00,0.01,0.08,0.73,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2013,0.12,0.24,0.00,0.01,0.07,0.71,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2012,0.12,0.23,0.00,0.00,0.07,0.72,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2011,0.09,0.18,0.00,0.00,0.06,0.53,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2010,0.08,0.16,0.00,0.01,0.03,0.53,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2009,0.08,0.16,0.00,0.01,0.03,0.52,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2008,0.08,0.15,0.00,0.00,0.03,0.49,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2007,0.07,0.15,0.00,0.01,0.03,0.46,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2006,0.07,0.14,0.00,0.01,0.03,0.43,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2005,0.07,0.14,0.00,0.01,0.03,0.43,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2004,0.07,0.14,0.00,0.02,0.02,0.45,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2003,0.07,0.13,0.00,0.01,0.02,0.43,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2002,0.06,0.13,0.00,0.00,0.02,0.42,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,TLS,Timor-Leste,Asia and Pacific,LIC,1980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2018,0.24,0.47,0.00,0.07,0.56,0.76,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2017,0.24,0.48,0.00,0.07,0.57,0.76,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2016,0.23,0.45,0.00,0.07,0.51,0.76,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2015,0.22,0.43,0.00,0.06,0.48,0.75,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2014,0.19,0.37,0.00,0.06,0.33,0.73,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2013,0.19,0.37,0.00,0.06,0.37,0.68,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2012,0.18,0.36,0.00,0.06,0.35,0.69,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2011,0.20,0.39,0.00,0.06,0.37,0.77,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2010,0.17,0.34,0.00,0.07,0.37,0.55,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2009,0.18,0.35,0.00,0.09,0.38,0.56,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2008,0.18,0.35,0.00,0.10,0.40,0.53,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2007,0.19,0.38,0.00,0.10,0.34,0.71,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2006,0.18,0.35,0.00,0.09,0.32,0.66,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2005,0.18,0.36,0.00,0.09,0.34,0.66,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2004,0.18,0.36,0.00,0.08,0.38,0.62,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2003,0.18,0.36,0.00,0.08,0.37,0.63,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2002,0.19,0.37,0.00,0.08,0.38,0.65,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2001,0.20,0.39,0.00,0.08,0.40,0.67,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,2000,0.20,0.39,0.00,0.08,0.40,0.67,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1999,0.19,0.37,0.00,0.07,0.39,0.65,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1998,0.20,0.38,0.00,0.08,0.41,0.66,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1997,0.18,0.36,0.00,0.08,0.41,0.59,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1996,0.18,0.35,0.00,0.07,0.39,0.57,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1995,0.19,0.36,0.00,0.07,0.40,0.62,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1994,0.19,0.36,0.00,0.06,0.40,0.63,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1993,0.16,0.32,0.00,0.05,0.36,0.55,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1992,0.17,0.33,0.00,0.04,0.37,0.57,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1991,0.20,0.39,0.00,0.05,0.44,0.66,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1990,0.20,0.40,0.00,0.06,0.46,0.66,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1989,0.22,0.43,0.00,0.06,0.51,0.72,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1988,0.26,0.51,0.00,0.05,0.63,0.82,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1987,0.25,0.49,0.00,0.04,0.60,0.82,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1986,0.25,0.48,0.00,0.04,0.58,0.82,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1985,0.25,0.49,0.00,0.04,0.59,0.82,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1984,0.24,0.48,0.00,0.03,0.57,0.82,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1983,0.24,0.47,0.00,0.03,0.56,0.82,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1982,0.24,0.48,0.00,0.03,0.57,0.82,0.00,0.00,0.00
866,TON,Tonga,Asia and Pacific,LIC,1981,0.24,0.47,0.00,0.03,0.55,0.82,0.00,0.00,0.00
